slug,netid,score
cs-491-mst-problems-d-covid-test,kasink2,0.0
cs-491-mst-problems-a-magical-graph-cycle-,hali53,0.0
cs-491-mst-problems-b-letianpie-and-minimum-spanning-trees,hali53,0.0
cs-491-mst-problems-c-xor-mst,hali53,100.0
cs-491-mst-problems-d-covid-test,hali53,0.0
cs-491-mst-problems-a-magical-graph-cycle-,dylanad2,0.0
cs-491-mst-problems-b-letianpie-and-minimum-spanning-trees,dylanad2,0.0
cs-491-mst-problems-c-xor-mst,dylanad2,100.0
cs-491-mst-problems-d-covid-test,dylanad2,0.0
cs-491-mst-problems-a-magical-graph-cycle-,sgandhi,0.0
cs-491-mst-problems-b-letianpie-and-minimum-spanning-trees,sgandhi,0.0
cs-491-mst-problems-c-xor-mst,sgandhi,100.0
cs-491-mst-problems-d-covid-test,sgandhi,0.0
cs-491-mst-problems-a-magical-graph-cycle-,wentaol4,0.0
cs-491-mst-problems-b-letianpie-and-minimum-spanning-trees,wentaol4,0.0
cs-491-mst-problems-c-xor-mst,wentaol4,100.0
cs-491-mst-problems-d-covid-test,wentaol4,0.0
cs-491-mst-problems-a-magical-graph-cycle-,jeremy19,0.0
cs-491-mst-problems-b-letianpie-and-minimum-spanning-trees,jeremy19,0.0
cs-491-mst-problems-c-xor-mst,jeremy19,0.0
cs-491-mst-problems-d-covid-test,jeremy19,0.0
cs-491-mst-problems-a-magical-graph-cycle-,vismays2,0.0
cs-491-mst-problems-b-letianpie-and-minimum-spanning-trees,vismays2,0.0
cs-491-mst-problems-c-xor-mst,vismays2,0.0
cs-491-mst-problems-d-covid-test,vismays2,0.0
cs-491-mst-problems-a-magical-graph-cycle-,anniet5,0.0
cs-491-mst-problems-b-letianpie-and-minimum-spanning-trees,anniet5,0.0
cs-491-mst-problems-c-xor-mst,anniet5,0.0
cs-491-mst-problems-d-covid-test,anniet5,0.0
